employee_id,original_employee_id,manager_id,first_name,last_name,department,job_title,employee_status,hire_date,termination_date,years_of_service,gender,salary,employment_status,employee_type,education_level,performance_rating,work_location,date_of_birth,age,work_shift,job_required_skills,additional_employee_skills,employee_skills,job_required_certification,employee_certification,benefits_enrollment_clean,estimated_work_experience_years
E0808,7470,E0592,William,Banks,Marketing,"Scientist, research (life sciences)",Terminated,10/3/2019,11/22/2021,2.1,Non-Binary,44884,Part-time,Regular,Associate Degree,2,Laneton,2/1/1962,64,First Shift,Digital Marketing | Content Development | Market Research,Customer Service,Digital Marketing | Content Development | Market Research | Customer Service,Google Analytics Certification,None,Medical | Retirement,42
E0809,1821,E0401,Cassie,Arias,Engineering,Visual merchandiser,On Leave,8/16/2020,,5.9,Male,88568,Part-time,Regular,Master's Degree,5,New Patrick,11/17/1989,36,Second Shift,Technical Design | Project Management | Problem Solving,Leadership,Technical Design | Project Management | Problem Solving | Leadership,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,14
E0810,6830,E0920,Cameron,Randall,HR,"Buyer, industrial",Active,12/26/2018,,7.6,Non-Binary,48973,Full-time,Temporary,Master's Degree,4,Richmondberg,6/5/1961,65,First Shift,Employee Relations | Recruiting | Performance Management,Coaching,Employee Relations | Recruiting | Performance Management | Coaching,SHRM-CP,None,Medical | Dental | Vision | Retirement,43
E0811,3403,E0404,Angel,Conner,Engineering,Glass blower/designer,Active,1/11/2020,,6.5,Non-Binary,59192,Full-time,Temporary,Master's Degree,5,Biancabury,2/27/1994,32,Third Shift,Technical Design | Project Management | Problem Solving,Communication,Technical Design | Project Management | Problem Solving | Communication,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Dental | Vision | Retirement,10
E0812,9299,E0267,Michelle,Johnson,Finance,Advice worker,On Leave,5/25/2019,,7.1,Male,97019,Full-time,Contract,Associate Degree,1,Tracyburgh,10/1/2005,20,Third Shift,Financial Analysis | Budgeting | Excel,Presentation Skills,Financial Analysis | Budgeting | Excel | Presentation Skills,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,0
E0813,7853,E0880,Marie,Harris,Finance,Warehouse manager,Active,12/1/2018,,7.6,Female,94145,Full-time,Temporary,Bachelor's Degree,2,Robynborough,1/7/1968,58,Second Shift,Financial Analysis | Budgeting | Excel,Process Improvement,Financial Analysis | Budgeting | Excel | Process Improvement,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,36
E0814,8522,E0663,Timothy,Reyes,IT,"Clinical scientist, histocompatibility and immunogenetics",Terminated,1/1/2021,8/24/2022,1.6,Male,82954,Full-time,Contract,Associate Degree,2,New Angelaburgh,11/24/1984,41,Second Shift,Technical Support | SQL | Cybersecurity,Data Analysis,Technical Support | SQL | Cybersecurity | Data Analysis,CompTIA A+,None,Medical | Dental | Vision | Retirement,19
E0815,4027,E0652,Richard,Collins,Engineering,Television production assistant,Active,12/30/2021,,4.5,Female,105595,Full-time,Regular,Master's Degree,1,Moranberg,2/23/1970,56,Second Shift,Technical Design | Project Management | Problem Solving,Strategic Planning,Technical Design | Project Management | Problem Solving | Strategic Planning,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Dental | Vision | Retirement,34
E0816,1331,E0244,Stephanie,Bradford,Marketing,Insurance underwriter,Terminated,12/16/2022,8/19/2025,2.7,Non-Binary,46372,Contractor,Contract,Master's Degree,4,Murraymouth,5/2/1974,52,Third Shift,Digital Marketing | Content Development | Market Research,Conflict Resolution,Digital Marketing | Content Development | Market Research | Conflict Resolution,Google Analytics Certification,None,None,30
E0817,9855,E0665,Christopher,Mccullough,IT,Music tutor,On Leave,2/22/2019,,7.4,Female,70289,Contractor,Regular,High School,1,Steelemouth,2/23/1984,42,Third Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,CompTIA A+,None,20
E0818,7789,E0034,Andrew,Rivera,Finance,Agricultural consultant,Terminated,8/9/2023,1/31/2025,1.5,Male,87257,Part-time,Regular,Master's Degree,4,Lake William,3/26/2004,22,Second Shift,Financial Analysis | Budgeting | Excel,Strategic Planning,Financial Analysis | Budgeting | Excel | Strategic Planning,Financial Modeling Certification,None,Medical | Retirement,0
E0819,9225,E0428,Gabrielle,Woods,HR,Health and safety inspector,Terminated,4/13/2022,10/14/2022,0.5,Male,112121,Full-time,Temporary,Master's Degree,4,Port Kristintown,12/30/1957,68,First Shift,Employee Relations | Recruiting | Performance Management,Strategic Planning,Employee Relations | Recruiting | Performance Management | Strategic Planning,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,46
E0820,4847,E0133,Austin,Bell,Marketing,"Psychologist, counselling",On Leave,7/14/2021,,5,Male,101148,Full-time,Temporary,Associate Degree,5,Silvahaven,12/14/1966,59,First Shift,Digital Marketing | Content Development | Market Research,Conflict Resolution,Digital Marketing | Content Development | Market Research | Conflict Resolution,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,37
E0821,5707,E0638,Thomas,Mack,Engineering,Land,On Leave,8/5/2020,,5.9,Non-Binary,96107,Contractor,Regular,Master's Degree,3,Johnsonland,3/1/1986,40,First Shift,Technical Design | Project Management | Problem Solving,Negotiation,Technical Design | Project Management | Problem Solving | Negotiation,Six Sigma Green Belt,Six Sigma Green Belt,None,18
E0822,7571,E0221,Ann,Miller,Engineering,Paramedic,Terminated,6/16/2019,7/4/2024,5.1,Female,108132,Part-time,Temporary,PhD,2,South Pamelamouth,5/19/1962,64,First Shift,Technical Design | Project Management | Problem Solving,Technical Writing,Technical Design | Project Management | Problem Solving | Technical Writing,Six Sigma Green Belt,None,Medical | Retirement,42
E0823,4004,E0595,Juan,Brown,Marketing,"Nurse, adult",Active,5/22/2020,,6.1,Non-Binary,77702,Contractor,Contract,High School,4,Lake Kathleen,7/13/1970,56,Second Shift,Digital Marketing | Content Development | Market Research,Strategic Planning,Digital Marketing | Content Development | Market Research | Strategic Planning,Google Analytics Certification,Google Analytics Certification,None,34
E0824,8662,E0353,Gabriela,Cabrera,Finance,Actuary,Active,7/10/2020,,6,Male,103215,Part-time,Regular,Master's Degree,3,North Josephmouth,6/12/1980,46,First Shift,Financial Analysis | Budgeting | Excel,Change Management,Financial Analysis | Budgeting | Excel | Change Management,Financial Modeling Certification,None,Medical | Retirement,24
E0825,3820,E0898,Jennifer,Chan,Engineering,Contracting civil engineer,Terminated,9/8/2022,11/8/2025,3.2,Female,83395,Contractor,Contract,PhD,3,Neilburgh,9/10/1980,45,First Shift,Technical Design | Project Management | Problem Solving,Public Speaking,Technical Design | Project Management | Problem Solving | Public Speaking,Six Sigma Green Belt,Six Sigma Green Belt,None,23
E0826,4721,E0044,Jimmy,Griffin,IT,"Engineer, production",Active,10/13/2021,,4.8,Male,81906,Contractor,Contract,Master's Degree,2,West Nicole,3/5/1996,30,First Shift,Technical Support | SQL | Cybersecurity,Communication,Technical Support | SQL | Cybersecurity | Communication,CompTIA A+,None,None,8
E0827,1926,E0393,Whitney,Sims,Finance,Environmental consultant,On Leave,9/27/2022,,3.8,Non-Binary,95943,Part-time,Temporary,Associate Degree,5,Alyssafurt,9/18/1992,33,Second Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,Financial Modeling Certification,Medical | Retirement,11
E0828,6739,E0346,Kristine,Roberts,IT,Publishing rights manager,On Leave,10/2/2023,,2.8,Female,48762,Full-time,Regular,PhD,5,East Christopher,11/22/1987,38,Third Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,None,Medical | Dental | Vision | Retirement,16
E0829,9049,E0422,Carrie,Anderson,HR,Radio broadcast assistant,On Leave,9/25/2022,,3.8,Non-Binary,65362,Full-time,Contract,Bachelor's Degree,3,New Aprilshire,7/16/1966,59,First Shift,Employee Relations | Recruiting | Performance Management,Customer Service,Employee Relations | Recruiting | Performance Management | Customer Service,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,37
E0830,5667,E0277,Heather,Taylor,Engineering,"Runner, broadcasting/film/video",Terminated,8/17/2022,4/4/2023,0.6,Non-Binary,86367,Full-time,Temporary,High School,2,Lake Taraview,11/7/1961,64,Second Shift,Technical Design | Project Management | Problem Solving,Coaching,Technical Design | Project Management | Problem Solving | Coaching,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,42
E0831,5916,E0926,Nicholas,Williams,Finance,Insurance account manager,Active,3/22/2019,,7.3,Male,50773,Contractor,Regular,Master's Degree,1,East Holly,9/27/1994,31,Third Shift,Financial Analysis | Budgeting | Excel,Negotiation,Financial Analysis | Budgeting | Excel | Negotiation,Financial Modeling Certification,Financial Modeling Certification,None,9
E0832,8839,E0358,Vicki,Hale,Finance,Automotive engineer,Active,6/6/2019,,7.1,Female,84871,Full-time,Temporary,Master's Degree,1,Lake Tricia,1/28/1976,50,Third Shift,Financial Analysis | Budgeting | Excel,SQL,Financial Analysis | Budgeting | Excel | SQL,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,28
E0833,3312,E0943,Rebecca,Lyons,Marketing,"Accountant, chartered certified",On Leave,1/18/2020,,6.5,Female,115264,Full-time,Contract,Master's Degree,1,Andersonhaven,9/23/1994,31,Second Shift,Digital Marketing | Content Development | Market Research,Negotiation,Digital Marketing | Content Development | Market Research | Negotiation,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,9
E0834,1363,E0992,Alex,Hammond,HR,Psychiatrist,Terminated,1/26/2022,6/8/2022,0.4,Non-Binary,44081,Part-time,Contract,Associate Degree,4,Kerriberg,3/8/1971,55,First Shift,Employee Relations | Recruiting | Performance Management,Process Improvement,Employee Relations | Recruiting | Performance Management | Process Improvement,SHRM-CP,None,Medical | Retirement,33
E0835,5629,E0425,Bradley,Woods,Finance,Press photographer,Terminated,6/3/2022,2/27/2026,3.7,Non-Binary,75533,Contractor,Contract,Master's Degree,1,North Lindseymouth,3/5/2001,25,Third Shift,Financial Analysis | Budgeting | Excel,Process Improvement,Financial Analysis | Budgeting | Excel | Process Improvement,Financial Modeling Certification,Financial Modeling Certification,None,3
E0836,3822,E0910,Morgan,Moore,Engineering,"Investment banker, corporate",Terminated,6/21/2019,8/12/2025,6.1,Female,45722,Contractor,Contract,Associate Degree,1,Willieton,7/28/1999,26,Third Shift,Technical Design | Project Management | Problem Solving,Public Speaking,Technical Design | Project Management | Problem Solving | Public Speaking,Six Sigma Green Belt,None,None,4
E0837,1162,E0301,Charles,Hernandez,HR,Adult guidance worker,Active,2/28/2020,,6.4,Male,94190,Part-time,Temporary,Master's Degree,5,Marctown,1/13/1986,40,First Shift,Employee Relations | Recruiting | Performance Management,Public Speaking,Employee Relations | Recruiting | Performance Management | Public Speaking,SHRM-CP,SHRM-CP,Medical | Retirement,18
E0838,2292,E0805,David,Carroll,IT,Tour manager,Active,3/13/2019,,7.3,Female,108377,Part-time,Temporary,Associate Degree,1,Bassmouth,11/18/1985,40,Third Shift,Technical Support | SQL | Cybersecurity,Process Improvement,Technical Support | SQL | Cybersecurity | Process Improvement,CompTIA A+,None,Medical | Retirement,18
E0839,3802,E0975,Susan,Murray,HR,"Scientist, research (life sciences)",On Leave,7/13/2019,,7,Female,86208,Full-time,Contract,PhD,4,Barnesstad,4/23/1960,66,Second Shift,Employee Relations | Recruiting | Performance Management,Communication,Employee Relations | Recruiting | Performance Management | Communication,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,44
E0840,2205,E0017,Travis,Peck,IT,Geochemist,On Leave,8/10/2019,,6.9,Female,55050,Part-time,Contract,PhD,5,South Brianatown,12/8/1979,46,First Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,None,Medical | Retirement,24
E0841,5792,E0397,Jacob,Mitchell,HR,Air broker,Terminated,12/9/2019,3/8/2020,0.2,Male,113261,Part-time,Contract,PhD,2,Jamesview,9/10/2005,20,Third Shift,Employee Relations | Recruiting | Performance Management,Process Improvement,Employee Relations | Recruiting | Performance Management | Process Improvement,SHRM-CP,SHRM-CP,Medical | Retirement,0
E0842,5709,E0735,Anthony,Maldonado,IT,Intelligence analyst,On Leave,5/20/2022,,4.2,Female,63648,Full-time,Temporary,PhD,4,Rachelbury,5/18/1986,40,Third Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,None,Medical | Dental | Vision | Retirement,18
E0843,6642,E0664,Mariah,Conley,IT,Nature conservation officer,On Leave,6/10/2023,,3.1,Female,64977,Part-time,Temporary,PhD,2,Sharonview,7/15/1979,47,Second Shift,Technical Support | SQL | Cybersecurity,Process Improvement,Technical Support | SQL | Cybersecurity | Process Improvement,CompTIA A+,CompTIA A+,Medical | Retirement,25
E0844,6317,E0084,Valerie,Sparks,Finance,"Editor, film/video",Terminated,9/15/2021,4/24/2022,0.6,Male,80166,Full-time,Regular,Associate Degree,3,New Jeremiah,10/18/1999,26,Third Shift,Financial Analysis | Budgeting | Excel,Strategic Planning,Financial Analysis | Budgeting | Excel | Strategic Planning,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,4
E0845,1705,E0523,Michael,Allen,Engineering,"Accountant, chartered certified",Terminated,1/10/2021,4/21/2026,5.3,Male,74181,Contractor,Temporary,Associate Degree,1,Adamsborough,2/14/1991,35,Third Shift,Technical Design | Project Management | Problem Solving,Negotiation,Technical Design | Project Management | Problem Solving | Negotiation,Six Sigma Green Belt,Six Sigma Green Belt,None,13
E0846,3630,E0428,Ryan,Perkins,HR,"Administrator, Civil Service",Terminated,2/1/2019,10/26/2021,2.7,Non-Binary,110680,Part-time,Temporary,Master's Degree,5,Webbview,7/21/1976,49,Third Shift,Employee Relations | Recruiting | Performance Management,Public Speaking,Employee Relations | Recruiting | Performance Management | Public Speaking,SHRM-CP,None,Medical | Retirement,27
E0847,8221,E0468,Nicholas,Perez,HR,"Surveyor, minerals",Active,12/7/2019,,6.6,Non-Binary,76394,Full-time,Temporary,Master's Degree,2,Friedmanhaven,7/13/1978,48,First Shift,Employee Relations | Recruiting | Performance Management,Process Improvement,Employee Relations | Recruiting | Performance Management | Process Improvement,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,26
E0848,5831,E0246,Daniel,Hanson,Finance,Armed forces training and education officer,Terminated,9/18/2022,9/23/2023,1,Non-Binary,100713,Full-time,Temporary,Associate Degree,2,Emilyside,1/18/1963,63,Second Shift,Financial Analysis | Budgeting | Excel,Project Management,Financial Analysis | Budgeting | Excel | Project Management,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,41
E0849,6194,E0301,Mary,Haley,HR,"Surveyor, building control",Active,8/24/2019,,6.9,Non-Binary,93579,Contractor,Contract,High School,1,Port Thomas,12/29/1997,28,Third Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,SHRM-CP,None,6
E0850,8028,E0838,Adrienne,Mcgrath,IT,"Teacher, music",On Leave,11/8/2019,,6.7,Male,61284,Full-time,Contract,High School,4,Lake Adamton,6/7/1968,58,Second Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,None,Medical | Dental | Vision | Retirement,36
E0851,6641,E0441,Ryan,Miller,Marketing,Publishing rights manager,On Leave,10/31/2020,,5.7,Male,112093,Part-time,Contract,Bachelor's Degree,2,South Raymondberg,1/17/1990,36,First Shift,Digital Marketing | Content Development | Market Research,Coaching,Digital Marketing | Content Development | Market Research | Coaching,Google Analytics Certification,Google Analytics Certification,Medical | Retirement,14
E0852,2998,E0046,Derrick,Wolfe,Finance,Television production assistant,On Leave,5/5/2023,,3.2,Male,99395,Full-time,Temporary,Bachelor's Degree,4,New Michael,12/27/1980,45,Third Shift,Financial Analysis | Budgeting | Excel,Process Improvement,Financial Analysis | Budgeting | Excel | Process Improvement,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,23
